0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
-305.66436767578125,113.0710220336914,12.10733413696289,45.05219650268555,17.734386444091797,14.590070724487305,4.147995948791504,0.22631137073040009,-7.021586894989014,13.646476745605469,8.914210319519043,1.3037985563278198,5.9549784660339355,0.2959798574447632,0.31584712862968445,0.2945961654186249,0.23986488580703735,0.29456353187561035,0.31403103470802307,0.23693250119686127,0.23518002033233643,0.28398796916007996,0.37791839241981506,0.6206914782524109,0.4371238350868225,17.679678160015623,19.682804943313524,23.63086398098306,19.51601065377723,20.491167529556282,19.446793881410674,30.891390483189152,blues
-238.51962280273438,120.10218811035156,-4.221948146820068,42.294593811035156,5.923821926116943,13.911397933959961,5.350523948669434,1.895267128944397,-16.92808723449707,12.343145370483398,3.938899517059326,-1.396682858467102,0.013027760200202465,0.2700389623641968,0.16510167717933655,0.24188989400863647,0.24282662570476532,0.28292664885520935,0.29346129298210144,0.26243212819099426,0.17003124952316284,0.19486087560653687,0.24148698151111603,0.3523685932159424,0.5193532705307007,16.8547661227614,18.555580648738022,20.9636583595755,19.73258462790029,20.2910708291332,20.022597213674636,33.094510857584524,blues
-233.77281188964844,120.66433715820312,-3.1640923023223877,39.514827728271484,3.831524133682251,18.828155517578125,-3.678738594055176,4.425468444824219,-14.96492862701416,17.57147789001465,1.8461248874664307,2.55008864402771,-1.2302392721176147,0.23239246010780334,0.16875648498535156,0.1495213508605957,0.27854713797569275,0.40721023082733154,0.2495265156030655,0.2720714807510376,0.3548412024974823,0.5287467837333679,0.5378588438034058,0.26490318775177,0.2538275718688965,16.85070652317994,17.971228657029435,21.036506642583973,18.756802876808646,20.260904624405878,18.605217928650003,33.90790713420784,blues
-245.68724060058594,140.4812469482422,-2.7912185192108154,60.40451431274414,18.903512954711914,9.828393936157227,3.563823938369751,0.5228625535964966,-16.378488540649414,6.629352569580078,7.258424282073975,-4.02123498916626,1.6011247634887695,0.30274373292922974,0.207266703248024,0.15756596624851227,0.15969358384609222,0.3066374957561493,0.2563743591308594,0.2543010115623474,0.31278467178344727,0.42521172761917114,0.5784976482391357,0.35299769043922424,0.31265056133270264,15.957412746097543,18.98860000072543,22.634809353106537,19.932510666037594,21.300872660004853,21.695854067757423,31.49684493301689,blues
-252.48178100585938,104.94515991210938,15.2964448928833,42.68783950805664,6.77045202255249,21.611764907836914,-1.31117844581604,5.681745529174805,-16.636873245239258,12.169349670410156,-1.9619531631469727,1.9602652788162231,-0.8982277512550354,0.2108725756406784,0.1609884351491928,0.18929794430732727,0.20331983268260956,0.21737562119960785,0.2800200283527374,0.3292938470840454,0.25057685375213623,0.3302190899848938,0.37681809067726135,0.2984076142311096,0.39363691210746765,18.179413740894983,18.670310531688646,23.509211266226693,18.935473843861725,19.752488417598524,18.244366642928565,34.693799940717874,blues
-236.67947387695312,138.4055938720703,-4.930479049682617,47.65449905395508,5.15785026550293,8.887805938720703,0.4874057471752167,-3.788341999053955,-14.98486614227295,10.428945541381836,-0.3413841128349304,0.7833588719367981,1.780983805656433,0.19479884207248688,0.19424138963222504,0.1575937271118164,0.2542765140533447,0.34069907665252686,0.1469678431749344,0.13919757306575775,0.24395069479942322,0.4377345144748688,0.5545772314071655,0.2522874176502228,0.1730203479528427,16.514078329475538,18.341678551700845,22.74198133329287,19.2571865640276,20.71006749033866,20.673343119529278,32.13162145688698,blues
-230.36378479003906,127.07772827148438,7.114696025848389,39.76705551147461,1.9217218160629272,17.410606384277344,-5.626917839050293,8.2406644821167,-18.11604118347168,13.844724655151367,-3.757110834121704,2.5798490047454834,-4.316714286804199,0.24969854950904846,0.172549307346344,0.2179938554763794,0.2924686074256897,0.4961913824081421,0.24927711486816406,0.22601503133773804,0.3427834212779999,0.3880740702152252,0.29929032921791077,0.2833128571510315,0.4145439863204956,16.313567698097117,15.951271935066995,20.526270139114605,17.660601140712814,18.52977133775778,17.2324922148112,34.27820286558109,blues
-264.6712646484375,138.85433959960938,11.167328834533691,48.52392578125,14.904312133789062,20.586437225341797,3.206176280975342,1.2635794878005981,-15.839372634887695,15.975111961364746,3.35821795463562,-1.506640911102295,1.896920919418335,0.23314043879508972,0.16188843548297882,0.1800544410943985,0.21771009266376495,0.38677167892456055,0.5578677654266357,0.4569147825241089,0.442967027425766,0.40354618430137634,0.29668959975242615,0.28413838148117065,0.2340335249900818,19.322358005677096,18.657456770732185,22.57909481651798,20.371385163234155,21.41897879375225,20.521571835170224,32.14082354565125,blues
-233.96311950683594,136.14453125,3.306636095046997,48.930625915527344,8.705183982849121,13.989510536193848,5.362715721130371,0.4101892113685608,-13.483556747436523,16.860368728637695,5.134751796722412,-2.230727434158325,3.9538214206695557,0.3898342549800873,0.2330634593963623,0.2116808444261551,0.2565474212169647,0.3292298913002014,0.49539053440093994,0.355815052986145,0.32016485929489136,0.28152817487716675,0.3177158832550049,0.2505591809749603,0.23779834806919098,18.64693501673907,17.909849830576533,22.696182284091694,20.280218302868697,21.422666660398022,21.982648496803126,33.045777834653244,blues
-227.25579833984375,137.7651824951172,-14.502317428588867,63.57535934448242,5.601748466491699,11.988768577575684,1.8891490697860718,-1.870935320854187,-7.618034839630127,-2.4516422748565674,-2.898021697998047,-9.43382453918457,-10.939208030700684,0.20817874372005463,0.2739207148551941,0.18811939656734467,0.20792683959007263,0.4832455515861511,0.22903047502040863,0.12468961626291275,0.16487424075603485,0.28213855624198914,0.6510637998580933,0.3653881847858429,0.19110773503780365,16.078430126264973,19.50074359160606,24.15746402203703,21.213913106124988,20.585728582883952,20.626921854613617,30.660784729922064,blues
-274.3768310546875,130.40737915039062,-6.357467174530029,70.38822174072266,13.26966381072998,9.47218132019043,7.733089447021484,-1.2365492582321167,-0.5709877610206604,-2.2971627712249756,3.7794153690338135,0.08548226207494736,-0.9368571043014526,0.3059863746166229,0.23333077132701874,0.2313605546951294,0.17506900429725647,0.20530390739440918,0.23783104121685028,0.11781543493270874,0.0823153480887413,0.12756329774856567,0.29739895462989807,0.6092574596405029,0.5336041450500488,16.01476338288691,21.704744410477684,23.978363650116822,20.157896616329765,20.047590995938116,21.2692196413072,28.824411273467128,blues
-249.31532287597656,131.0003204345703,0.6778697371482849,66.70415496826172,17.911272048950195,4.623277187347412,6.603808879852295,1.2421156167984009,1.4099408388137817,-1.5849273204803467,-0.9725385904312134,-3.572615623474121,-2.9297993183135986,0.24255448579788208,0.20957916975021362,0.26647526025772095,0.18082724511623383,0.23675505816936493,0.305176317691803,0.13574518263339996,0.11208091676235199,0.17639194428920746,0.43706879019737244,0.7760872840881348,0.4126380980014801,14.451171499090927,18.318366806964843,22.940932473606765,20.230247570419674,20.238832957228574,20.78675865138467,30.204763162687954,blues
-284.64056396484375,108.80130767822266,9.085318565368652,51.198062896728516,18.071889877319336,7.602154731750488,8.755716323852539,2.354090929031372,0.003367271274328232,2.248495578765869,4.199125289916992,-3.2830638885498047,1.6176825761795044,0.37540948390960693,0.24692557752132416,0.21814578771591187,0.14881718158721924,0.20565743744373322,0.3697311282157898,0.20062130689620972,0.15378379821777344,0.19790981709957123,0.24965259432792664,0.4666779339313507,0.5095570683479309,17.452951288876264,19.930426470690218,23.14162330552601,21.202918830079415,21.686411688890626,20.32289861036271,29.925811236388242,blues
-228.2098388671875,130.3231658935547,-23.311424255371094,70.2009506225586,1.1310546398162842,7.5844268798828125,0.9005109071731567,1.9828155040740967,-6.16441535949707,-9.382747650146484,-2.5637800693511963,-4.525752544403076,-0.2604644000530243,0.39006543159484863,0.23868654668331146,0.2806510627269745,0.24534843862056732,0.4135757386684418,0.2971038818359375,0.20207984745502472,0.1252821683883667,0.16353565454483032,0.21445327997207642,0.3318790793418884,0.5615290999412537,18.53773291364323,19.93397201587129,24.465560146178316,22.178371231411607,22.386502540989593,22.86035008649645,30.795587440907376,blues
-248.9888153076172,139.0577392578125,-16.270870208740234,57.137149810791016,20.188508987426758,10.186956405639648,4.542910575866699,0.3310718834400177,-7.874578475952148,-3.45457124710083,-2.6574361324310303,-2.8329575061798096,-0.9046584367752075,0.2911836802959442,0.2208682894706726,0.25875145196914673,0.1777319610118866,0.21091938018798828,0.30962657928466797,0.16718780994415283,0.10157474130392075,0.16208438575267792,0.33741462230682373,0.5993869304656982,0.4765993058681488,15.103052586930234,20.19685256716612,22.84958230361597,20.08113015224593,20.186038214993026,21.053214062775798,30.324195059677304,blues
-233.72897338867188,101.19027709960938,17.6479549407959,23.734172821044922,2.0825464725494385,25.93639373779297,-16.956384658813477,15.084952354431152,-22.273954391479492,4.381609916687012,-23.201656341552734,-6.050580978393555,-5.06792688369751,0.2692185342311859,0.35695508122444153,0.4736796021461487,0.43120917677879333,0.2816455364227295,0.22594431042671204,0.20370931923389435,0.22682087123394012,0.24057112634181976,0.3192925751209259,0.17705655097961426,0.16014046967029572,35.205824831520836,21.48600830544392,25.39036841937677,21.785650896333777,21.447614184109284,19.73666703906191,40.09604316519427,blues
-206.9323272705078,117.80413818359375,23.241365432739258,28.308992385864258,-1.1260130405426025,18.867393493652344,-21.9730224609375,17.844066619873047,-25.595348358154297,2.1395230293273926,-17.7824764251709,-8.011028289794922,-17.610441207885742,0.24562276899814606,0.1638697236776352,0.19971714913845062,0.2715935707092285,0.2927083373069763,0.4675283432006836,0.3755134344100952,0.3863249719142914,0.22245217859745026,0.16297580301761627,0.2057415097951889,0.16624271869659424,36.750027457337715,21.67925759858483,24.460080469539044,22.644963327287115,21.57147212650166,20.52371646039521,40.26876790416229,blues
-221.87301635742188,110.85540008544922,18.63608169555664,30.92296028137207,3.296435832977295,22.585636138916016,-20.403690338134766,12.121832847595215,-26.3325138092041,-4.367300987243652,-26.395551681518555,-13.047178268432617,-12.667627334594727,0.13404494524002075,0.28729894757270813,0.44929617643356323,0.3312368094921112,0.15567010641098022,0.10285583883523941,0.19868522882461548,0.2870168387889862,0.24915188550949097,0.41897183656692505,0.2475229799747467,0.18285924196243286,36.23635438237149,22.601657733822606,27.629182851138093,23.70754247361265,23.311230477201455,21.72395267462617,40.27817604055394,blues
-288.7326965332031,105.90115356445312,18.776206970214844,23.682645797729492,5.682040691375732,25.548940658569336,-13.463248252868652,12.437667846679688,-11.96367073059082,1.5746145248413086,-15.640524864196777,-6.632071018218994,-11.693038940429688,0.35346487164497375,0.2188638299703598,0.1967010200023651,0.18280252814292908,0.22355972230434418,0.296047568321228,0.31156402826309204,0.4349830150604248,0.27721989154815674,0.24801258742809296,0.29694485664367676,0.27406594157218933,36.958439822418214,24.479932967697955,23.828491617804918,22.565115588775697,23.408334147708032,20.730888908593357,36.89661964258129,blues
-238.96987915039062,108.68231964111328,34.158817291259766,30.20716094970703,-0.49822139739990234,27.279754638671875,-21.377927780151367,14.166391372680664,-24.50922393798828,-1.8904002904891968,-28.051816940307617,-11.257109642028809,-16.457557678222656,0.31225821375846863,0.2167671173810959,0.17699015140533447,0.15533994138240814,0.24401120841503143,0.45676174759864807,0.31697577238082886,0.23535431921482086,0.21037857234477997,0.2692645192146301,0.2818249464035034,0.25340792536735535,37.024048946040665,21.679132379137833,25.75726879169786,23.243619530397762,21.384351813003985,21.0455685596009,39.96958797784499,blues
-217.1836395263672,105.78521728515625,15.602848052978516,25.24884033203125,-1.450050711631775,30.193269729614258,-17.71662139892578,17.319042205810547,-27.213607788085938,4.338282108306885,-20.057300567626953,-10.700284957885742,-14.228784561157227,0.2381390780210495,0.326014906167984,0.4690566062927246,0.381273090839386,0.2475578635931015,0.2387211173772812,0.19899223744869232,0.21244025230407715,0.23597267270088196,0.3141154646873474,0.15829184651374817,0.12548214197158813,35.42910584802809,21.971689764493977,25.415761448241938,22.482012959140757,21.492555843271983,20.89002273549704,40.468846564705366,blues
-171.79478454589844,120.28173065185547,15.331754684448242,21.094314575195312,-5.395443439483643,24.185543060302734,-24.13084602355957,18.545135498046875,-22.342924118041992,1.3107385635375977,-20.765268325805664,-4.991692066192627,-17.108125686645508,0.19496993720531464,0.1714392900466919,0.2522892951965332,0.2960248589515686,0.3384178876876831,0.37865352630615234,0.29369667172431946,0.29377949237823486,0.28503644466400146,0.35732540488243103,0.39826399087905884,0.199428528547287,34.94382761974462,21.532891672298533,24.482615346667885,24.142648902390164,22.36195540370055,19.768251776221017,40.890078265926185,blues
-200.1853790283203,116.34859466552734,17.990737915039062,25.287694931030273,0.2871708273887634,24.19377326965332,-22.253931045532227,11.182933807373047,-26.854318618774414,-7.637254238128662,-24.876745223999023,-12.010828971862793,-17.02494239807129,0.2655186057090759,0.13945214450359344,0.13098149001598358,0.14862829446792603,0.2569229006767273,0.500420331954956,0.2703116536140442,0.12934014201164246,0.17691457271575928,0.24980728328227997,0.31713807582855225,0.21448469161987305,36.18919899802275,21.653738313934344,26.536942054056347,23.154345231954693,22.67244770574803,21.191425169743475,40.09977674979149,blues
-328.5601806640625,102.70980834960938,19.872596740722656,26.714405059814453,7.152065753936768,22.70838737487793,-6.957088470458984,12.78970718383789,-10.729283332824707,-0.44259899854660034,-12.386709213256836,-8.909131050109863,-9.215008735656738,0.32079756259918213,0.12669596076011658,0.0878983736038208,0.19910593330860138,0.34085965156555176,0.6230327486991882,0.3518536686897278,0.19937549531459808,0.2056269645690918,0.17801450192928314,0.16849686205387115,0.18225128948688507,32.749557518431104,21.179038753568264,24.464702972890116,24.944003474681736,24.941260462325776,22.832690405835915,35.12495218927354,blues
-192.69032287597656,111.15748596191406,21.351842880249023,26.396648406982422,-0.6495015025138855,23.487049102783203,-25.476696014404297,16.921979904174805,-16.97193145751953,5.785404205322266,-25.736196517944336,-5.053073406219482,-17.632251739501953,0.12085096538066864,0.10098543018102646,0.17668670415878296,0.35551717877388,0.26488572359085083,0.24457870423793793,0.2912397086620331,0.31122758984565735,0.3462352752685547,0.3175584375858307,0.443391889333725,0.21700139343738556,34.81426126106293,23.602114040612033,24.303370319031384,22.982579526672975,22.932255349732287,20.718507815727783,40.97559673945938,blues
-301.7080383300781,111.53327941894531,21.896053314208984,16.150569915771484,8.198789596557617,22.08191680908203,-8.601798057556152,1.4827529191970825,-17.0777587890625,-8.343711853027344,-17.01078224182129,-10.576026916503906,-15.687028884887695,0.33036842942237854,0.2263725996017456,0.1800420731306076,0.16491587460041046,0.2833836078643799,0.4825180768966675,0.24697597324848175,0.14491218328475952,0.17791669070720673,0.2869642674922943,0.2842269539833069,0.2555862367153168,36.65735989659038,22.49837035576547,25.463459987716636,22.375901147058535,22.286322342680233,20.014452039323803,35.206368183045406,blues
-110.2850341796875,90.71587371826172,-2.5352988243103027,74.06490325927734,-11.763081550598145,39.21094512939453,-13.171311378479004,20.5441951751709,-17.162982940673828,12.813969612121582,-21.43714714050293,5.957196235656738,-8.02690601348877,0.37630006670951843,0.4515625238418579,0.35624104738235474,0.4387536942958832,0.29064685106277466,0.2843312621116638,0.32643672823905945,0.4896584451198578,0.6703290939331055,0.4578566551208496,0.33623814582824707,0.2970619201660156,18.357192909243405,14.835403099208744,20.11382006152134,18.19678670710932,18.655350119263815,17.27299739382323,41.63756288609503,blues
-107.20325469970703,88.49288177490234,-4.171899795532227,55.477848052978516,-8.017714500427246,38.413597106933594,-6.413660526275635,28.57575035095215,-19.8199405670166,13.244697570800781,-19.248565673828125,12.076122283935547,-4.582266807556152,0.32435518503189087,0.35894373059272766,0.41985657811164856,0.5677459239959717,0.30376818776130676,0.25161874294281006,0.3246229290962219,0.3939412534236908,0.45353785157203674,0.42700880765914917,0.49112167954444885,0.3271847665309906,19.724977948154997,14.572250613918644,20.110925410880164,19.0878357557199,18.699991263253867,17.855051847146616,42.46115800646096,blues
-159.5803985595703,69.80602264404297,-4.402106761932373,76.8451156616211,3.9148974418640137,45.17588424682617,-4.860273838043213,32.20158004760742,-9.805074691772461,7.8093581199646,-21.826738357543945,9.69575023651123,-2.5847606658935547,0.45213091373443604,0.4842473566532135,0.34599462151527405,0.24868527054786682,0.3124339282512665,0.36517998576164246,0.4260391891002655,0.36129721999168396,0.3295365869998932,0.34442460536956787,0.39552634954452515,0.4668593406677246,22.57746807126643,17.485054112988657,20.108599239043638,20.579563663560798,22.505198300631992,19.216002072262224,41.44107281703621,blues
-109.14070892333984,100.61964416503906,-8.666454315185547,47.35472869873047,-6.568465232849121,39.61775588989258,-8.521923065185547,29.572608947753906,-16.594837188720703,13.170881271362305,-24.213415145874023,6.583019256591797,-8.652446746826172,0.44768157601356506,0.31520992517471313,0.32252785563468933,0.36751508712768555,0.4088805615901947,0.3672955334186554,0.4638840854167938,0.38013318181037903,0.41949355602264404,0.38528573513031006,0.39022138714790344,0.5190848112106323,19.27542473271087,14.134068190360031,18.05047171934295,17.746985026482317,17.800938874602682,16.59331371029615,41.943778126153475,blues
-109.53125,86.92880249023438,-8.606025695800781,64.48048400878906,-6.302875995635986,43.64593505859375,-8.295385360717773,28.543201446533203,-14.081493377685547,8.137968063354492,-21.484119415283203,11.087112426757812,-5.095303535461426,0.3181043863296509,0.43621957302093506,0.43415260314941406,0.46491625905036926,0.31475988030433655,0.26117199659347534,0.32775136828422546,0.35019949078559875,0.4804888665676117,0.46842122077941895,0.4979001581668854,0.3273240029811859,19.85716395718085,14.497945021127647,19.577633006150208,18.914727213741255,19.526529331348545,17.153460582533967,42.57884552612407,blues
-163.24342346191406,89.7838363647461,12.974767684936523,80.69834899902344,3.663784980773926,39.734092712402344,-5.409265995025635,26.490928649902344,-13.169032096862793,2.7055442333221436,-20.547697067260742,6.011404991149902,-2.906491279602051,0.41381457448005676,0.37687909603118896,0.3268808424472809,0.37648358941078186,0.3155849874019623,0.2880907654762268,0.3601863384246826,0.43069469928741455,0.5446734428405762,0.5705834627151489,0.6343092322349548,0.5180442929267883,24.193580660338814,15.856104238958583,19.497139148902576,17.594862685255677,19.720247941413334,17.328536701911695,39.33725171527512,blues
-182.6048126220703,90.67420959472656,14.124650001525879,67.55298614501953,2.6751463413238525,38.43041229248047,-8.419177055358887,24.12371253967285,-13.794528007507324,4.840575695037842,-16.679119110107422,5.827117443084717,-5.14639139175415,0.29647737741470337,0.41974321007728577,0.4235331118106842,0.48035725951194763,0.3637608587741852,0.26509037613868713,0.349465548992157,0.40172699093818665,0.5101565718650818,0.4547700583934784,0.390398770570755,0.30080050230026245,21.022441395768524,16.569483756112785,19.795945768075722,17.488353887778874,18.629566037705093,17.089817761209552,39.32806951717611,blues
-149.96421813964844,93.66389465332031,6.347332954406738,71.49793243408203,-8.129108428955078,36.19367980957031,-9.783754348754883,17.647096633911133,-21.112293243408203,-0.130592480301857,-22.204635620117188,5.426575183868408,-7.46439790725708,0.31126710772514343,0.46003100275993347,0.2709348797798157,0.3213554918766022,0.5382283329963684,0.30848097801208496,0.3322512209415436,0.31158989667892456,0.43027207255363464,0.25542888045310974,0.21250435709953308,0.28472667932510376,23.659685031159015,15.896915943176355,20.915503902131995,18.09648132545697,18.73935706233464,18.371490553084296,41.05616760607747,blues
-106.3966293334961,102.669189453125,-20.16087532043457,59.36691665649414,-9.960423469543457,33.702369689941406,-14.1870698928833,23.52456283569336,-13.328021049499512,16.005512237548828,-18.926494598388672,7.824948310852051,-7.797835826873779,0.32967397570610046,0.39710772037506104,0.4182035028934479,0.4689777195453644,0.29867130517959595,0.27493441104888916,0.3268032670021057,0.3841668963432312,0.45961663126945496,0.40061357617378235,0.47278091311454773,0.3225553333759308,20.566776213208072,14.942359054817194,18.77762363203189,18.583373614899198,18.814906224197575,18.031013007465603,41.52354547763416,blues
